artist_names,track_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,popularity_score1,popularity_score2
Pop Smoke,What You Know Bout Love,spotify:track:1tkg4EHVoqnhR6iFEXb60y,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,audio_features,1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/tracks/1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/audio-analysis/1tkg4EHVoqnhR6iFEXb60y,160000,4,0.0187874844792639,0.0282779818566496
Ariana Grande,"thank u, next",spotify:track:2rPE9A1vEgShuZxxzR2tZH,0.724,0.647,1,-5.642,1,0.0658,0.28,0.0,0.102,0.435,106.96,audio_features,2rPE9A1vEgShuZxxzR2tZH,https://api.spotify.com/v1/tracks/2rPE9A1vEgShuZxxzR2tZH,https://api.spotify.com/v1/audio-analysis/2rPE9A1vEgShuZxxzR2tZH,207333,4,0.0176243330680036,0.0265272645352084
Ellie Goulding,Sixteen,spotify:track:4PkIDTPGedm0enzdvilLNd,0.669,0.801,8,-5.445,1,0.136,0.268,0.0,0.0594,0.541,109.919,audio_features,4PkIDTPGedm0enzdvilLNd,https://api.spotify.com/v1/tracks/4PkIDTPGedm0enzdvilLNd,https://api.spotify.com/v1/audio-analysis/4PkIDTPGedm0enzdvilLNd,201072,4,0.009857668004129,0.0148372687826996
Manu Pilas,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,spotify:track:3lWzVNe1yFZlkeBBzUuZYu,0.46,0.564,9,-10.329,0,0.0343,0.538,0.0,0.191,0.962,135.178,audio_features,3lWzVNe1yFZlkeBBzUuZYu,https://api.spotify.com/v1/tracks/3lWzVNe1yFZlkeBBzUuZYu,https://api.spotify.com/v1/audio-analysis/3lWzVNe1yFZlkeBBzUuZYu,139845,5,0.0082984364039236,0.0124903913734547
Azahriah,valami amerikai,spotify:track:4MQDC8hquSlvTBq8gMoPPo,0.615,0.69,0,-7.392,1,0.143,0.599,0.000782,0.181,0.296,175.892,audio_features,4MQDC8hquSlvTBq8gMoPPo,https://api.spotify.com/v1/tracks/4MQDC8hquSlvTBq8gMoPPo,https://api.spotify.com/v1/audio-analysis/4MQDC8hquSlvTBq8gMoPPo,220227,4,0.0359698038759304,0.0541399495240279
Krúbi,Krúbi Interjú,spotify:track:1cthluQ9Ar0E50vI54hg9m,0.821,0.624,1,-7.813,1,0.255,0.0497,0.0,0.343,0.632,130.045,audio_features,1cthluQ9Ar0E50vI54hg9m,https://api.spotify.com/v1/tracks/1cthluQ9Ar0E50vI54hg9m,https://api.spotify.com/v1/audio-analysis/1cthluQ9Ar0E50vI54hg9m,313125,4,0.020665081929494,0.031104047618157
"T. Danny, KKevin",Csirió,spotify:track:6OP0vGVuzlr50nFFAEDhlN,0.958,0.326,1,-10.592,1,0.4,0.0321,0.0,0.211,0.316,124.905,audio_features,6OP0vGVuzlr50nFFAEDhlN,https://api.spotify.com/v1/tracks/6OP0vGVuzlr50nFFAEDhlN,https://api.spotify.com/v1/audio-analysis/6OP0vGVuzlr50nFFAEDhlN,148800,4,0.0224072831541789,0.0337263217537204
ByeAlex és a Slepp,Lombok,spotify:track:109d9suJG3YknmHaV7oFDD,0.406,0.538,10,-7.993,0,0.213,0.708,0.000448,0.114,0.154,179.819,audio_features,109d9suJG3YknmHaV7oFDD,https://api.spotify.com/v1/tracks/109d9suJG3YknmHaV7oFDD,https://api.spotify.com/v1/audio-analysis/109d9suJG3YknmHaV7oFDD,227333,4,0.0136889375971896,0.0206039041276325
DESH,Apály,spotify:track:156AeYPPIRgeYJWmC3JUbO,0.721,0.825,11,-5.219,0,0.209,0.33,1.28e-06,0.142,0.683,92.148,audio_features,156AeYPPIRgeYJWmC3JUbO,https://api.spotify.com/v1/tracks/156AeYPPIRgeYJWmC3JUbO,https://api.spotify.com/v1/audio-analysis/156AeYPPIRgeYJWmC3JUbO,130870,4,0.0351665670431453,0.0524460709918017
Pamkutya,Aranybula,spotify:track:2L5UIZlS4We7uc8bPnjNHi,0.703,0.793,1,-3.646,1,0.0437,0.0401,0.0,0.111,0.264,75.053,audio_features,2L5UIZlS4We7uc8bPnjNHi,https://api.spotify.com/v1/tracks/2L5UIZlS4We7uc8bPnjNHi,https://api.spotify.com/v1/audio-analysis/2L5UIZlS4We7uc8bPnjNHi,184800,4,0.0143265830292611,0.0213661171333762
Ariana Grande,"break up with your girlfriend, i'm bored",spotify:track:4kV4N9D1iKVxx1KLvtTpjS,0.727,0.554,5,-5.29,0,0.0915,0.0421,0.0,0.106,0.335,170.0,audio_features,4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,190440,4,0.0206434100953106,0.0307867910462579
ByeAlex és a Slepp,Boldog Leszek (Levegő be),spotify:track:3VGHJH5dtbTjktLYrQRNtw,0.826,0.643,2,-7.887,1,0.293,0.576,0.0,0.148,0.359,80.021,audio_features,3VGHJH5dtbTjktLYrQRNtw,https://api.spotify.com/v1/tracks/3VGHJH5dtbTjktLYrQRNtw,https://api.spotify.com/v1/audio-analysis/3VGHJH5dtbTjktLYrQRNtw,223000,4,0.0110327577858059,0.0164538323391028
Billie Eilish,Therefore I Am,spotify:track:54bFM56PmE4YLRnqpW6Tha,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,audio_features,54bFM56PmE4YLRnqpW6Tha,https://api.spotify.com/v1/tracks/54bFM56PmE4YLRnqpW6Tha,https://api.spotify.com/v1/audio-analysis/54bFM56PmE4YLRnqpW6Tha,174321,4,0.0220650560404818,0.0329069793510811
"Pogány Induló, Zomblaze",Tropicalli,spotify:track:4aHCAQLGI3ekZm8rqwP2VC,0.496,0.423,4,-16.079,0,0.56,0.601,1.48e-06,0.111,0.191,81.928,audio_features,4aHCAQLGI3ekZm8rqwP2VC,https://api.spotify.com/v1/tracks/4aHCAQLGI3ekZm8rqwP2VC,https://api.spotify.com/v1/audio-analysis/4aHCAQLGI3ekZm8rqwP2VC,148608,4,0.0162350234173146,0.0242122920230855
"Pedro Capó, Farruko",Calma - Remix,spotify:track:5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,audio_features,5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/tracks/5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4,238200,4,0.0096398355693959,0.0143764815030582
"Cheriimoya, Sierra Kidd","Living Life, In The Night",spotify:track:2kx5sQgmjYug0GiDh1a4sU,0.624,0.499,0,-9.962,0,0.0495,0.82,0.0,0.12,0.298,143.249,audio_features,2kx5sQgmjYug0GiDh1a4sU,https://api.spotify.com/v1/tracks/2kx5sQgmjYug0GiDh1a4sU,https://api.spotify.com/v1/audio-analysis/2kx5sQgmjYug0GiDh1a4sU,122517,4,0.0073618730230977,0.0109792154215198
"Zedd, Maren Morris, Grey",The Middle,spotify:track:09IStsImFySgyp0pIQdqAc,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,audio_features,09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/tracks/09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc,184732,4,0.0100917402649107,0.0150504348552127
"Oliver Tree, Robin Schulz",Miss You - Bonus Track,spotify:track:73vIOb4Q7YN6HeJTbscRx5,0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,audio_features,73vIOb4Q7YN6HeJTbscRx5,https://api.spotify.com/v1/tracks/73vIOb4Q7YN6HeJTbscRx5,https://api.spotify.com/v1/audio-analysis/73vIOb4Q7YN6HeJTbscRx5,206000,4,0.0207980301104313,0.0310173854139091
Nemes,Káosz,spotify:track:017rg2t7Non5uF7AiNQpRK,0.811,0.524,6,-6.417,1,0.0429,0.398,0.0638,0.109,0.746,80.007,audio_features,017rg2t7Non5uF7AiNQpRK,https://api.spotify.com/v1/tracks/017rg2t7Non5uF7AiNQpRK,https://api.spotify.com/v1/audio-analysis/017rg2t7Non5uF7AiNQpRK,117856,4,0.0121595261371277,0.0181342514960888
Adele,Easy On Me,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,audio_features,0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/tracks/0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/audio-analysis/0gplL1WMoJ6iYaPgMCL0gX,224695,4,0.0238017553423075,0.0354970261635326
Sia,Snowman,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,0.717,0.524,1,-6.222,1,0.0331,0.426,0.0,0.0932,0.339,104.953,audio_features,7uoFMmxln0GPXQ0AcCBXRq,https://api.spotify.com/v1/tracks/7uoFMmxln0GPXQ0AcCBXRq,https://api.spotify.com/v1/audio-analysis/7uoFMmxln0GPXQ0AcCBXRq,165900,3,0.0231468479310634,0.0345203223373951
Why Don't We,Fallin’ (Adrenaline),spotify:track:5GhJIMWAw0uMLgkdbt6uMz,0.606,0.9,0,-4.504,1,0.119,0.0101,0.0,0.075,0.233,133.963,audio_features,5GhJIMWAw0uMLgkdbt6uMz,https://api.spotify.com/v1/tracks/5GhJIMWAw0uMLgkdbt6uMz,https://api.spotify.com/v1/audio-analysis/5GhJIMWAw0uMLgkdbt6uMz,216504,4,0.009005936714797,0.0133028605400869
Ariana Grande,Santa Tell Me,spotify:track:0lizgQ7Qw35od7CYaoMBZb,0.525,0.621,7,-7.364,1,0.117,0.0489,0.0,0.291,0.592,191.868,audio_features,0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb,204093,4,0.0276116241947496,0.0407857169753964
Brenda Lee,Rockin' Around The Christmas Tree,spotify:track:2EjXfH91m7f8HiJN1yQg97,0.598,0.47,8,-8.744,1,0.0496,0.617,0.0,0.505,0.879,67.086,audio_features,2EjXfH91m7f8HiJN1yQg97,https://api.spotify.com/v1/tracks/2EjXfH91m7f8HiJN1yQg97,https://api.spotify.com/v1/audio-analysis/2EjXfH91m7f8HiJN1yQg97,126267,4,0.0316958866879441,0.0468186679139483
Ariana Grande,positions,spotify:track:7igeByaBM0MgGsgXtNxDJ7,0.736,0.802,0,-4.759,1,0.0864,0.468,0.0,0.094,0.675,144.005,audio_features,7igeByaBM0MgGsgXtNxDJ7,https://api.spotify.com/v1/tracks/7igeByaBM0MgGsgXtNxDJ7,https://api.spotify.com/v1/audio-analysis/7igeByaBM0MgGsgXtNxDJ7,172325,4,0.0212307007240315,0.031360319292059
"Swedish House Mafia, The Weeknd",Moth To A Flame (with The Weeknd),spotify:track:2gpWyfu7eZ01zzncHpxOtA,0.542,0.659,8,-7.289,1,0.0389,0.00279,0.0,0.105,0.109,120.122,audio_features,2gpWyfu7eZ01zzncHpxOtA,https://api.spotify.com/v1/tracks/2gpWyfu7eZ01zzncHpxOtA,https://api.spotify.com/v1/audio-analysis/2gpWyfu7eZ01zzncHpxOtA,234000,4,0.016116365993221,0.0238058267574279
Michael Bublé,It's Beginning to Look a Lot like Christmas,spotify:track:0lLdorYw7lVrJydTINhWdI,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,audio_features,0lLdorYw7lVrJydTINhWdI,https://api.spotify.com/v1/tracks/0lLdorYw7lVrJydTINhWdI,https://api.spotify.com/v1/audio-analysis/0lLdorYw7lVrJydTINhWdI,206640,3,0.0290945105825678,0.042976119977177
"Irie Maffia, Marsalkó Dávid",Hajnali Kör,spotify:track:4vYWvBnqNoJGDMk3f14rlv,0.807,0.828,1,-2.607,1,0.0404,0.133,0.0,0.118,0.86,99.962,audio_features,4vYWvBnqNoJGDMk3f14rlv,https://api.spotify.com/v1/tracks/4vYWvBnqNoJGDMk3f14rlv,https://api.spotify.com/v1/audio-analysis/4vYWvBnqNoJGDMk3f14rlv,190500,4,0.0075019097698796,0.0110812303720783
Intim Torna Illegál,Örökké,spotify:track:7pOXrvJH07wGmAM54v3Vmf,0.699,0.916,11,-4.033,0,0.146,0.00995,0.0,0.167,0.625,152.074,audio_features,7pOXrvJH07wGmAM54v3Vmf,https://api.spotify.com/v1/tracks/7pOXrvJH07wGmAM54v3Vmf,https://api.spotify.com/v1/audio-analysis/7pOXrvJH07wGmAM54v3Vmf,200526,4,0.0070657378919324,0.0104369516204514
Manuel,Kicsi lány,spotify:track:0AcgqhxWT7uikecp7MNT82,0.802,0.724,9,-4.926,1,0.223,0.519,0.0,0.113,0.565,175.127,audio_features,0AcgqhxWT7uikecp7MNT82,https://api.spotify.com/v1/tracks/0AcgqhxWT7uikecp7MNT82,https://api.spotify.com/v1/audio-analysis/0AcgqhxWT7uikecp7MNT82,160457,4,0.0160199871914164,0.0236634635807779
Selena Gomez,Lose You To Love Me,spotify:track:1HfMVBKM75vxSfsQ5VefZ5,0.4,0.341,4,-9.0,1,0.0521,0.579,0.0,0.21,0.0852,102.744,audio_features,1HfMVBKM75vxSfsQ5VefZ5,https://api.spotify.com/v1/tracks/1HfMVBKM75vxSfsQ5VefZ5,https://api.spotify.com/v1/audio-analysis/1HfMVBKM75vxSfsQ5VefZ5,206459,4,0.0215996956991389,0.031905369612675
Wham!,Last Christmas,spotify:track:2FRnf9qhLbvw8fu4IBXx78,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,audio_features,2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78,262960,4,0.0301512145214181,0.0445369998251989
Bobby Helms,Jingle Bell Rock,spotify:track:3hBXvHLlTHvnbwrPbeoyAj,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,audio_features,3hBXvHLlTHvnbwrPbeoyAj,https://api.spotify.com/v1/tracks/3hBXvHLlTHvnbwrPbeoyAj,https://api.spotify.com/v1/audio-analysis/3hBXvHLlTHvnbwrPbeoyAj,130973,4,0.0293510063935899,0.0433549953913844
Sam Smith,Diamonds,spotify:track:5hvwx5i67IwnCkjl9VHkNv,0.653,0.667,10,-6.764,0,0.0423,0.154,0.0,0.107,0.556,104.181,audio_features,5hvwx5i67IwnCkjl9VHkNv,https://api.spotify.com/v1/tracks/5hvwx5i67IwnCkjl9VHkNv,https://api.spotify.com/v1/audio-analysis/5hvwx5i67IwnCkjl9VHkNv,213869,4,0.0099039339479136,0.0146293113398028
"Alle Farben, ILIRA",Fading,spotify:track:2RP8Svo0pMwZXnVcmOffDw,0.734,0.76,11,-5.267,0,0.0415,0.0232,0.0,0.127,0.685,122.072,audio_features,2RP8Svo0pMwZXnVcmOffDw,https://api.spotify.com/v1/tracks/2RP8Svo0pMwZXnVcmOffDw,https://api.spotify.com/v1/audio-analysis/2RP8Svo0pMwZXnVcmOffDw,207013,4,0.0088418431553687,0.0130604744556928
"Wellhello, Lil Frakk","Csoda, Hogy Még Élünk",spotify:track:6emfGEBTPZEGmj4Qn3TwMN,0.593,0.713,6,-7.454,0,0.238,0.182,0.0,0.231,0.48,165.967,audio_features,6emfGEBTPZEGmj4Qn3TwMN,https://api.spotify.com/v1/tracks/6emfGEBTPZEGmj4Qn3TwMN,https://api.spotify.com/v1/audio-analysis/6emfGEBTPZEGmj4Qn3TwMN,189000,4,0.0112340123555935,0.0165939984262304
Dxrk ダーク,RAVE,spotify:track:01kfSdF9zfcDLri5sSWEoL,0.716,0.748,8,-6.06,1,0.0356,0.235,0.849,0.114,0.338,119.918,audio_features,01kfSdF9zfcDLri5sSWEoL,https://api.spotify.com/v1/tracks/01kfSdF9zfcDLri5sSWEoL,https://api.spotify.com/v1/audio-analysis/01kfSdF9zfcDLri5sSWEoL,169245,4,0.0107053443910906,0.0158130917391739
"Taylor Swift, Brendon Urie, Panic! At The Disco",ME! (feat. Brendon Urie of Panic! At The Disco),spotify:track:4MsUsFfWseB9M2plGJyuIw,0.614,0.839,0,-4.143,1,0.0702,0.0291,0.0,0.112,0.657,182.123,audio_features,4MsUsFfWseB9M2plGJyuIw,https://api.spotify.com/v1/tracks/4MsUsFfWseB9M2plGJyuIw,https://api.spotify.com/v1/audio-analysis/4MsUsFfWseB9M2plGJyuIw,193040,4,0.0140653494403136,0.0207762266133465
Tyga,Ayy Macarena,spotify:track:6LcauUZjF1eXQrgqMUecHX,0.816,0.629,2,-5.568,1,0.226,0.133,0.0,0.0692,0.714,96.493,audio_features,6LcauUZjF1eXQrgqMUecHX,https://api.spotify.com/v1/tracks/6LcauUZjF1eXQrgqMUecHX,https://api.spotify.com/v1/audio-analysis/6LcauUZjF1eXQrgqMUecHX,131607,4,0.0115241653566102,0.0170225895911529
Carson Coma,Osztálytalálkozó,spotify:track:0OHpTUsrI59etfssanq8SX,0.329,0.778,9,-7.619,0,0.125,0.00144,0.0,0.196,0.549,173.546,audio_features,0OHpTUsrI59etfssanq8SX,https://api.spotify.com/v1/tracks/0OHpTUsrI59etfssanq8SX,https://api.spotify.com/v1/audio-analysis/0OHpTUsrI59etfssanq8SX,245733,4,0.0137759997927069,0.020348822098821
Nea,Some Say,spotify:track:4poybupy26pTWPr9zY1i7h,0.779,0.342,3,-6.316,0,0.0405,0.701,2.75e-06,0.132,0.482,104.995,audio_features,4poybupy26pTWPr9zY1i7h,https://api.spotify.com/v1/tracks/4poybupy26pTWPr9zY1i7h,https://api.spotify.com/v1/audio-analysis/4poybupy26pTWPr9zY1i7h,175602,4,0.0091798343992206,0.0135597285058954
"Azahriah, DESH",vicc,spotify:track:6bmTNiH8blviXxFDVoAuL7,0.668,0.677,3,-8.724,0,0.236,0.304,0.00324,0.119,0.581,163.934,audio_features,6bmTNiH8blviXxFDVoAuL7,https://api.spotify.com/v1/tracks/6bmTNiH8blviXxFDVoAuL7,https://api.spotify.com/v1/audio-analysis/6bmTNiH8blviXxFDVoAuL7,158049,4,0.0319989248246628,0.0472662919866861
Doja Cat,Boss Bitch,spotify:track:78qd8dvwea0Gosb6Fe6j3k,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,audio_features,78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/tracks/78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/audio-analysis/78qd8dvwea0Gosb6Fe6j3k,134240,4,0.0188029264611729,0.0277742023267292
"Pop Smoke, A Boogie Wit da Hoodie",Hello (feat. A Boogie Wit da Hoodie),spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,audio_features,2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/tracks/2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/audio-analysis/2r6OAV3WsYtXuXjvJ1lIDi,190534,4,0.0098103129021595,0.0144910217032304
"Calvin Harris, Sam Smith, Jessie Reyez",Promises (with Sam Smith),spotify:track:5N5k9nd479b1xpDZ4usjrg,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,audio_features,5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg,213309,4,0.0131317127252613,0.0193971319773561
"The Chainsmokers, 5 Seconds of Summer",Who Do You Love,spotify:track:11cDEev79fPKi6uJCjUhu8,0.51,0.835,3,-4.673,1,0.0447,0.00791,0.0,0.219,0.435,140.024,audio_features,11cDEev79fPKi6uJCjUhu8,https://api.spotify.com/v1/tracks/11cDEev79fPKi6uJCjUhu8,https://api.spotify.com/v1/audio-analysis/11cDEev79fPKi6uJCjUhu8,226747,4,0.0145368109493075,0.0214726324290636
T. Danny,Még Egyszer,spotify:track:5FCNUpLjSpMdb3dJV83EQi,0.626,0.326,5,-10.339,1,0.154,0.817,0.0,0.0968,0.24,159.984,audio_features,5FCNUpLjSpMdb3dJV83EQi,https://api.spotify.com/v1/tracks/5FCNUpLjSpMdb3dJV83EQi,https://api.spotify.com/v1/audio-analysis/5FCNUpLjSpMdb3dJV83EQi,156000,4,0.0188688907543624,0.0275938280617537
"T. Danny, Young Fly",No Woman No Cry,spotify:track:7BHYrsEYySLRs6PcZvvFEm,0.844,0.539,7,-6.313,0,0.0719,0.307,0.0,0.0944,0.658,98.053,audio_features,7BHYrsEYySLRs6PcZvvFEm,https://api.spotify.com/v1/tracks/7BHYrsEYySLRs6PcZvvFEm,https://api.spotify.com/v1/audio-analysis/7BHYrsEYySLRs6PcZvvFEm,158325,4,0.0566213702498366,0.0828029784916565
"Mihályfi Luca, Csoky",Valentino,spotify:track:2xUsq60SijcWEWzPDoh5cL,0.8,0.681,11,-7.058,0,0.0505,0.0772,0.0,0.216,0.382,94.978,audio_features,2xUsq60SijcWEWzPDoh5cL,https://api.spotify.com/v1/tracks/2xUsq60SijcWEWzPDoh5cL,https://api.spotify.com/v1/audio-analysis/2xUsq60SijcWEWzPDoh5cL,141830,4,0.0202891897546896,0.0296708704762501
"Azahriah, DESH",tevagyazalány,spotify:track:4Gt7gx37qpPjqIXue81PdB,0.604,0.744,7,-6.632,1,0.103,0.496,0.0,0.198,0.568,174.981,audio_features,4Gt7gx37qpPjqIXue81PdB,https://api.spotify.com/v1/tracks/4Gt7gx37qpPjqIXue81PdB,https://api.spotify.com/v1/audio-analysis/4Gt7gx37qpPjqIXue81PdB,138971,4,0.0197354088911332,0.0288610224501105
"DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",spotify:track:4w8niZpiMy6qz1mntFA5uM,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,audio_features,4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,212500,4,0.0186677403889222,0.0272996661700573
A Boogie Wit da Hoodie,Look Back at It,spotify:track:3Ol2xnObFdKV9pmRD2t9x8,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,audio_features,3Ol2xnObFdKV9pmRD2t9x8,https://api.spotify.com/v1/tracks/3Ol2xnObFdKV9pmRD2t9x8,https://api.spotify.com/v1/audio-analysis/3Ol2xnObFdKV9pmRD2t9x8,179449,4,0.0150907122927068,0.0220686274437236
LMEN PRALA,MAMBO,spotify:track:5mAFKsqPDAvLKrWOW9NUqF,0.871,0.627,2,-6.321,1,0.312,0.691,8.32e-05,0.0886,0.371,142.067,audio_features,5mAFKsqPDAvLKrWOW9NUqF,https://api.spotify.com/v1/tracks/5mAFKsqPDAvLKrWOW9NUqF,https://api.spotify.com/v1/audio-analysis/5mAFKsqPDAvLKrWOW9NUqF,155704,4,0.013705587367834,0.0200430235267497
Juice WRLD,All Girls Are The Same,spotify:track:4VXIryQMWpIdGgYR4TrjT1,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4,0.0075104139653881,0.0109832143463759
Manuel,Messziről jöttem,spotify:track:4pM0ZrNCyFwXrQ8nPfb6v1,0.794,0.556,1,-9.397,1,0.116,0.0157,0.0,0.306,0.56,95.986,audio_features,4pM0ZrNCyFwXrQ8nPfb6v1,https://api.spotify.com/v1/tracks/4pM0ZrNCyFwXrQ8nPfb6v1,https://api.spotify.com/v1/audio-analysis/4pM0ZrNCyFwXrQ8nPfb6v1,168125,4,0.0242613539491174,0.0354797554415072
Azahriah,delirium,spotify:track:7AQgdMSlaJCU1J75INPyK1,0.551,0.727,0,-8.093,0,0.298,0.46,0.000837,0.097,0.322,135.074,audio_features,7AQgdMSlaJCU1J75INPyK1,https://api.spotify.com/v1/tracks/7AQgdMSlaJCU1J75INPyK1,https://api.spotify.com/v1/audio-analysis/7AQgdMSlaJCU1J75INPyK1,263981,4,0.0265715854848339,0.0388582334140221
"Wellhello, LUCA",Szomorú séta,spotify:track:6tPlQxKmioUpq7GChki71m,0.657,0.649,4,-8.301,0,0.0515,0.379,0.0,0.115,0.404,140.036,audio_features,6tPlQxKmioUpq7GChki71m,https://api.spotify.com/v1/tracks/6tPlQxKmioUpq7GChki71m,https://api.spotify.com/v1/audio-analysis/6tPlQxKmioUpq7GChki71m,175714,4,0.0111085193352492,0.0162450764354904
Kelly Clarkson,Underneath the Tree,spotify:track:3nAp4IvdMPPWEH9uuXFFV5,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876,audio_features,3nAp4IvdMPPWEH9uuXFFV5,https://api.spotify.com/v1/tracks/3nAp4IvdMPPWEH9uuXFFV5,https://api.spotify.com/v1/audio-analysis/3nAp4IvdMPPWEH9uuXFFV5,229640,4,0.0239475347933239,0.0350208269363725
"Tiësto, Charli xcx",Hot In It (feat. Charli XCX),spotify:track:3Z7CaxQkqbIs1rewKi6v4W,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,audio_features,3Z7CaxQkqbIs1rewKi6v4W,https://api.spotify.com/v1/tracks/3Z7CaxQkqbIs1rewKi6v4W,https://api.spotify.com/v1/audio-analysis/3Z7CaxQkqbIs1rewKi6v4W,129817,4,0.0137690456856993,0.020135824843746
"Kris Kross Amsterdam, The Boy Next Door, Conor Maynard",Whenever (feat. Conor Maynard),spotify:track:3DGar7krWlmrXRFHBcQF6z,0.734,0.765,7,-5.562,1,0.0621,0.151,0.0,0.231,0.518,109.989,audio_features,3DGar7krWlmrXRFHBcQF6z,https://api.spotify.com/v1/tracks/3DGar7krWlmrXRFHBcQF6z,https://api.spotify.com/v1/audio-analysis/3DGar7krWlmrXRFHBcQF6z,163636,4,0.0093490177268009,0.0136719848059955
Billie Eilish,wish you were gay,spotify:track:4txc3txsIt81diMzGhrVPS,0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,audio_features,4txc3txsIt81diMzGhrVPS,https://api.spotify.com/v1/tracks/4txc3txsIt81diMzGhrVPS,https://api.spotify.com/v1/audio-analysis/4txc3txsIt81diMzGhrVPS,221543,4,0.015149732441356,0.0221549383909439
Harry Styles,Late Night Talking,spotify:track:1qEmFfgcLObUfQm0j1W2CK,0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,audio_features,1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/tracks/1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/audio-analysis/1qEmFfgcLObUfQm0j1W2CK,177955,4,0.0151827192418621,0.0222031782219611
