artist_names,track_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,popularity_score1,popularity_score2,streams,release_week,weeks_after_release,occurence_percentage,log_occurence,normalized_streams,popularity_score_log,popularity_log_normalized
Azahriah,gát,spotify:track:1Qzkw4QaTXbVd1TmDzSNOv,0.77,0.812,9,-7.646,0,0.114,0.349,0.0,0.0876,0.563,104.067,audio_features,1Qzkw4QaTXbVd1TmDzSNOv,https://api.spotify.com/v1/tracks/1Qzkw4QaTXbVd1TmDzSNOv,https://api.spotify.com/v1/audio-analysis/1Qzkw4QaTXbVd1TmDzSNOv,189784,4,0.0421702386472511,0.0758786203781334,63,2023-05-04,63,100.0,4.605170185988092,0.0091571509725222,-2.271176904598829,75.02329081141362
"LMEN PRALA, Curtis",FANTASTIC,spotify:track:1QDy12gTK9FOicLhQYqxHB,0.945,0.784,0,-5.908,0,0.118,0.0122,0.0,0.0835,0.516,102.032,audio_features,1QDy12gTK9FOicLhQYqxHB,https://api.spotify.com/v1/tracks/1QDy12gTK9FOicLhQYqxHB,https://api.spotify.com/v1/audio-analysis/1QDy12gTK9FOicLhQYqxHB,141176,4,0.014377976064629,0.0258708753521601,63,2021-08-12,153,41.17647058823529,3.7178669909871886,0.0038672647782946,-3.347194035674089,43.29026940702494
"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),spotify:track:2dHHgzDwk4BJdRwy9uXhTO,0.716,0.613,1,-6.018,0,0.0522,0.391,0.0,0.0813,0.157,97.914,audio_features,2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/tracks/2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/audio-analysis/2dHHgzDwk4BJdRwy9uXhTO,221520,4,0.0239132697369568,0.0428619459452515,62,2022-12-08,84,73.80952380952381,4.301487772189869,0.0055593020376721,-2.8423274764960733,58.1793830336327
"MEDUZA, James Carter, Elley Duhé, FAST BOY",Bad Memories (feat. Elley Duhé & FAST BOY),spotify:track:3rb0tMq42WfggucPm0HHkA,0.607,0.767,5,-6.069,0,0.0474,0.118,0.0,0.122,0.662,123.998,audio_features,3rb0tMq42WfggucPm0HHkA,https://api.spotify.com/v1/tracks/3rb0tMq42WfggucPm0HHkA,https://api.spotify.com/v1/audio-analysis/3rb0tMq42WfggucPm0HHkA,148629,3,0.023665242842706,0.0424173846012243,62,2022-08-11,101,61.38613861386138,4.117184054191924,0.0057479195807656,-2.8527535754883395,57.87190500848709
Pop Smoke,Dior,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,0.548,0.805,7,-5.732,1,0.351,0.212,0.000405,0.408,0.649,142.096,audio_features,79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,216387,4,0.0114732682235129,0.020564590615209,62,2019-08-01,259,23.93822393822394,3.175476509333645,0.0036130855289874,-3.576741173259441,36.52065206549338
Shawn Mendes,If I Can't Have You,spotify:track:6LsAAHotRLMOHfCsSfYCsz,0.69,0.809,2,-4.198,1,0.0603,0.524,0.0,0.147,0.864,123.912,audio_features,6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/tracks/6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/audio-analysis/6LsAAHotRLMOHfCsSfYCsz,190800,4,0.0200363461039458,0.0359129802446231,62,2019-05-09,271,22.878228782287824,3.130185750153482,0.0064010086631323,-3.0192130710258853,52.9628170559764
Bruno X Spacc,VAKMELEG,spotify:track:5hrqYOAOfilrvKT5Et0agg,0.9,0.472,1,-7.426,1,0.0855,0.276,0.0262,0.113,0.301,89.982,audio_features,5hrqYOAOfilrvKT5Et0agg,https://api.spotify.com/v1/tracks/5hrqYOAOfilrvKT5Et0agg,https://api.spotify.com/v1/audio-analysis/5hrqYOAOfilrvKT5Et0agg,172139,4,0.0248972585901899,0.0446256393883455,62,2022-08-04,102,60.78431372549019,4.107331757748912,0.0060616624267612,-2.802003299845916,59.36859082949288
Carson Coma,Kék Hullám Kemping,spotify:track:5OdoKFV4DqciztFZG8WEcm,0.577,0.672,8,-7.487,0,0.0516,0.0098,0.0,0.14,0.654,105.009,audio_features,5OdoKFV4DqciztFZG8WEcm,https://api.spotify.com/v1/tracks/5OdoKFV4DqciztFZG8WEcm,https://api.spotify.com/v1/audio-analysis/5OdoKFV4DqciztFZG8WEcm,191013,4,0.0188227859597511,0.0337378051274623,62,2021-07-22,156,39.74358974358975,3.682448563783646,0.0051114864562863,-3.081692845406612,51.120214405418494
Halott Pénz,Hajtól Szívig,spotify:track:3EUmMPmhhpICaQ6ubu4hle,0.531,0.636,0,-8.568,1,0.0452,0.00491,9.44e-06,0.0976,0.383,119.902,audio_features,3EUmMPmhhpICaQ6ubu4hle,https://api.spotify.com/v1/tracks/3EUmMPmhhpICaQ6ubu4hle,https://api.spotify.com/v1/audio-analysis/3EUmMPmhhpICaQ6ubu4hle,213250,4,0.01191652582995,0.0213590818652937,62,2019-01-03,289,21.453287197231838,3.0658778829207507,0.0038868233781697,-3.538834838539627,37.63855483514887
Harry Styles,Adore You,spotify:track:1M4qEo4HE3PRaCOM7EXNJq,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,audio_features,1M4qEo4HE3PRaCOM7EXNJq,https://api.spotify.com/v1/tracks/1M4qEo4HE3PRaCOM7EXNJq,https://api.spotify.com/v1/audio-analysis/1M4qEo4HE3PRaCOM7EXNJq,207133,4,0.0171649265047666,0.030766271617992,62,2019-12-12,240,25.833333333333336,3.251665647691192,0.0052788104204238,-3.1738928552669035,48.40112676091442
Billie Eilish,bury a friend,spotify:track:4NzMOnvSJVNKF7nw5NkXIP,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,audio_features,4NzMOnvSJVNKF7nw5NkXIP,https://api.spotify.com/v1/tracks/4NzMOnvSJVNKF7nw5NkXIP,https://api.spotify.com/v1/audio-analysis/4NzMOnvSJVNKF7nw5NkXIP,193143,4,0.0244465910540361,0.0438178666418167,62,2019-01-31,285,21.75438596491228,3.0798153907645323,0.007937680656881,-2.820270219468473,58.82987770436297
Avicii,The Nights,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,audio_features,0ct6r3EGTcMLPtrXHDvVjc,https://api.spotify.com/v1/tracks/0ct6r3EGTcMLPtrXHDvVjc,https://api.spotify.com/v1/audio-analysis/0ct6r3EGTcMLPtrXHDvVjc,176658,4,0.0092881269203105,0.016582370102197,61,2019-01-03,289,21.10726643598616,3.0496173620489704,0.0030456696095375,-3.7919717789133145,30.173246230728665
24kGoldn,VALENTINO,spotify:track:0c7K73roy6RW4ebDkf4yGh,0.744,0.718,9,-4.853,0,0.181,0.197,0.0,0.134,0.549,151.098,audio_features,0c7K73roy6RW4ebDkf4yGh,https://api.spotify.com/v1/tracks/0c7K73roy6RW4ebDkf4yGh,https://api.spotify.com/v1/audio-analysis/0c7K73roy6RW4ebDkf4yGh,179133,4,0.0121064294137364,0.0216139696277956,61,2019-01-31,285,21.403508771929825,3.063554869892752,0.0039517586359275,-3.5269720202030257,37.98840341777837
"Calvin Harris, Dua Lipa",One Kiss (with Dua Lipa),spotify:track:7ef4DlsgrMEH11cDZd32M6,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4,0.0133850497787752,0.0238967287131517,61,2019-01-03,289,21.10726643598616,3.0496173620489704,0.0043890915448429,-3.426570292230557,40.94936945704964
"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),spotify:track:1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,audio_features,1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/tracks/1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/audio-analysis/1xQ6trAsedVPCdbtDAmk0c,171375,4,0.0263054940697264,0.0469639833873813,61,2020-06-11,214,28.504672897196254,3.350068035139551,0.0078522268186206,-2.7509308708362368,60.87477733538867
ekhoe,Forog a világ,spotify:track:1cf5u4F1zIvn9wUjhqzxm9,0.571,0.312,6,-15.002,0,0.0816,0.187,0.0,0.0951,0.191,154.023,audio_features,1cf5u4F1zIvn9wUjhqzxm9,https://api.spotify.com/v1/tracks/1cf5u4F1zIvn9wUjhqzxm9,https://api.spotify.com/v1/audio-analysis/1cf5u4F1zIvn9wUjhqzxm9,156039,4,0.0339316702501963,0.0605792232494227,61,2022-11-24,86,70.93023255813954,4.261696753907895,0.00796200954915,-2.4963598842542765,68.38237766333982
KKevin,Ördög,spotify:track:2g66WNGrG37asGLh88d2Lu,0.96,0.413,9,-7.911,1,0.243,0.0258,0.00115,0.104,0.341,120.039,audio_features,2g66WNGrG37asGLh88d2Lu,https://api.spotify.com/v1/tracks/2g66WNGrG37asGLh88d2Lu,https://api.spotify.com/v1/audio-analysis/2g66WNGrG37asGLh88d2Lu,136125,4,0.0139330600464165,0.0248751077938639,61,2021-04-08,171,35.67251461988304,3.574380493658743,0.00389803493812,-3.3864442514162936,42.1327339921105
"Manuel, Azahriah",Toxic,spotify:track:1WMymP7Mj6GrI2VReJFSJD,0.649,0.895,5,-5.486,1,0.0623,0.197,1.96e-06,0.339,0.838,165.918,audio_features,1WMymP7Mj6GrI2VReJFSJD,https://api.spotify.com/v1/tracks/1WMymP7Mj6GrI2VReJFSJD,https://api.spotify.com/v1/audio-analysis/1WMymP7Mj6GrI2VReJFSJD,191205,4,0.0276353881563558,0.0491399000050614,60,2023-02-02,76,78.94736842105263,4.368781407923861,0.006325651383297,-2.705640535681298,62.21044303566188
Manuel,100 Hiba,spotify:track:2OcJ6IFLooNGjyiL9HaDab,0.669,0.718,10,-5.637,1,0.0324,0.108,0.0,0.106,0.255,110.094,audio_features,2OcJ6IFLooNGjyiL9HaDab,https://api.spotify.com/v1/tracks/2OcJ6IFLooNGjyiL9HaDab,https://api.spotify.com/v1/audio-analysis/2OcJ6IFLooNGjyiL9HaDab,173455,4,0.0228392414173159,0.0406116256840142,60,2023-02-02,76,78.94736842105263,4.368781407923861,0.0052278288348076,-2.896257495358084,56.58892281375023
Horváth Tamás,Meggyfa,spotify:track:7knuVKl5CtGWnSAAWWWUL6,0.86,0.419,3,-7.114,0,0.0506,0.754,0.0,0.21,0.883,104.969,audio_features,7knuVKl5CtGWnSAAWWWUL6,https://api.spotify.com/v1/tracks/7knuVKl5CtGWnSAAWWWUL6,https://api.spotify.com/v1/audio-analysis/7knuVKl5CtGWnSAAWWWUL6,179043,4,0.0106842589700008,0.0189982284469297,60,2019-01-03,289,20.761245674740483,3.03308806009776,0.0035225680093365,-3.655966132689149,34.18421404723205
"Manuel, VALMAR",Palvin,spotify:track:5hAuDDOTUaspvHJSm2AltF,0.696,0.813,5,-6.701,0,0.0422,0.141,0.0,0.114,0.913,99.03,audio_features,5hAuDDOTUaspvHJSm2AltF,https://api.spotify.com/v1/tracks/5hAuDDOTUaspvHJSm2AltF,https://api.spotify.com/v1/audio-analysis/5hAuDDOTUaspvHJSm2AltF,188485,4,0.026516321044862,0.0469564804636428,59,2022-09-22,95,62.10526315789474,4.12883073829327,0.006422234943887,-2.75109064269951,60.87006547364349
